Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Outlet_age,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,new_Item_Identifier_Drinks,new_Item_Identifier_Food,new_Item_Identifier_Non-consumable
0.33650901667233757,0.310942346928898,0.0029751338314368578,366.19,0.0,1,0,0,0,1,0,1,0,0
0.6189179993194964,0.2947227776248475,0.015697797805937993,611.2044,0.08333333333333333,1,0,0,1,0,0,0,1,0
0.2827492344334808,0.5054726600421008,0.07560608434702754,575.2512,0.9166666666666666,1,0,0,1,0,0,0,1,0
0.49302483838040156,0.4456238097736016,0.2532424000206276,1208.427,0.20833333333333334,1,0,0,1,0,0,0,0,1
0.14698877169105137,0.9591092015237097,0.044901711495322086,838.908,0.08333333333333333,0,1,0,1,0,0,0,1,0
0.9897924464103437,0.5144204187088844,0.041600304653704345,660.4736,0.9166666666666666,1,0,0,1,0,0,0,0,1
0.38380401497107863,0.8816019962109265,0.41005277887416963,452.744,0.0,1,0,0,0,1,0,1,0,0
0.4249744811160259,0.4648242840331988,0.59806338621799,2580.6408,0.5,1,0,0,1,0,0,1,0,0
0.7277985709424974,0.4665009637842152,0.4839888214304841,2348.9424,0.2916666666666667,1,0,0,1,0,0,0,0,1
0.2953385505273903,0.18440877876699294,0.8757078339240626,3542.7218,0.2916666666666667,1,0,0,1,0,0,0,1,0
0.5304525348758081,0.3102698198258909,0.021974338478992595,519.3240000000001,0.08333333333333333,1,0,0,1,0,0,0,0,1
0.8366791425654986,0.6176493859069309,0.3994831200823517,1677.816,0.0,0,1,0,0,1,0,0,1,0
0.9319496427356244,0.7859494873580709,0.6697155177030379,164.4526,0.4583333333333333,1,0,1,0,0,0,0,1,0
0.8468866961551548,0.41972232109633295,0.9347939918163984,1108.557,0.4166666666666667,1,0,0,1,0,0,0,1,0
0.8877169105137803,0.3054818780480955,0.018490456762380023,659.1419999999999,0.5,0,1,0,1,0,0,0,1,0
0.5649979710198152,0.3417282543833121,0.03302696066278049,910.8144,1.0,0,1,0,0,0,1,0,1,0
0.9149370534195305,0.28811356179927117,0.5645405699166367,2648.5524,0.08333333333333333,1,0,0,1,0,0,0,1,0
0.8026539639333108,0.07933769881251197,0.3705925871565456,1065.28,0.2916666666666667,1,0,0,1,0,0,0,0,1
0.6427356243620279,0.22519104465908987,0.11143859621285296,798.96,0.08333333333333333,0,1,0,1,0,0,0,1,0
0.08336168764886019,0.08872302817416036,0.5648797351734205,3062.0142,0.5,1,0,0,1,0,0,1,0,0
0.5304525348758081,0.244461985912936,0.8213977575424601,2768.3964,0.2916666666666667,0,1,0,1,0,0,0,1,0
0.49302483838040156,0.8920127774978276,0.7631337282988779,2591.2936,0.08333333333333333,1,0,0,1,0,0,1,0,0
0.3773392310309629,0.23028979751368595,0.09724125756923631,354.2056,0.9166666666666666,1,0,0,1,0,0,0,1,0
0.2949982987410684,0.015350807661159337,0.3392227760378754,1922.8304,0.5,1,0,0,1,0,0,0,1,0
0.6767608029942157,0.48863666590745575,0.605827493806763,1677.1502,0.20833333333333334,1,0,0,1,0,0,0,1,0
0.3024838380401497,0.23132638388660232,0.34467718806217623,1113.2176,0.08333333333333333,1,0,0,1,0,0,0,0,1
0.5985028921401837,0.11540999638106211,0.22914084085215763,1518.024,0.0,1,0,0,0,1,0,1,0,0
0.14426675740047637,0.3098476319518506,0.30275061039829104,2406.2012,0.5,1,0,0,1,0,0,0,1,0
0.3909493024838381,0.17211668791261492,0.7028862765010047,2069.3064,0.9166666666666666,0,1,0,1,0,0,0,1,0
0.5649979710198152,0.19848941097866882,0.7063572659710142,3621.2862,1.0,0,1,0,0,0,1,0,1,0
0.6529431779516843,0.13917418823654815,0.45774714932593386,1245.046,0.0,1,0,0,0,1,0,0,1,0
0.26845865940796193,0.765261061427342,0.09938137050531656,934.7832,0.0,1,0,0,0,1,0,0,1,0
0.11296359305886357,0.06919919436372646,0.03964266659261888,521.9872,0.9166666666666666,1,0,0,1,0,0,0,1,0
0.3007825791085403,0.04431273421730829,0.35755654241846646,2579.975,0.5,0,1,0,1,0,0,0,1,0
0.6189179993194964,0.5035832640298809,0.0736355540393392,459.402,0.0,1,0,0,0,1,0,0,1,0
0.5814903028240898,0.5830363958752836,0.675483310490917,1504.0422,0.2916666666666667,1,0,0,1,0,0,0,1,0
0.5270500170125894,0.8302561129814506,0.701881672977256,2616.594,0.5,0,1,0,1,0,0,0,1,0
0.5649979710198152,0.6250693882941306,0.030886847726700233,842.237,1.0,1,0,0,0,0,1,0,0,1
0.9965974821367811,0.7795802358479635,0.40262783654218043,1223.0746,0.20833333333333334,1,0,0,1,0,0,0,1,0
0.4726097312010888,0.27592727243815024,0.38793464225999097,1953.4572,0.0,0,1,0,0,1,0,0,1,0
0.7243960530792786,0.8130758379997013,0.7200587489760581,2976.7918,0.0,0,1,0,0,1,0,0,1,0
0.5508676420551208,0.5868137612852637,0.7938381011505834,2675.1844,0.2916666666666667,0,1,0,1,0,0,0,1,0
0.44538958829533853,0.05708544051543348,0.26231159965012424,755.0172,0.20833333333333334,1,0,0,1,0,0,0,1,0
0.5649979710198152,0.1734410650129895,0.3542551355768486,410.1328,1.0,1,0,1,0,0,0,0,0,1
0.5649979710198152,0.6686487033927615,0.8001017495770351,387.4956,1.0,1,0,1,0,0,0,0,1,0
0.9965974821367811,0.30417999608726787,0.4955630837460505,3635.268,0.20833333333333334,1,0,0,1,0,0,0,0,1
0.1075195644777135,0.6105160995871465,0.40360665557272324,2942.836,0.2916666666666667,1,0,0,1,0,0,1,0,0
0.18237495746852675,0.780466216291995,0.8065349806318788,2936.178,0.2916666666666667,1,0,0,1,0,0,0,1,0
0.7686287853011228,0.4341295934000295,0.10961186404035075,600.5516,0.20833333333333334,1,0,0,1,0,0,0,1,0
0.28615175229669954,0.376178130412792,0.4811961624740419,2556.672,0.4166666666666667,1,0,0,1,0,0,0,0,1
0.7856413746172168,0.17302192335576286,0.3275176078337258,1255.0330000000001,0.4166666666666667,0,1,0,1,0,0,0,1,0
0.17318815923783598,0.8598588278086596,0.7022208382340398,2769.728,0.20833333333333334,1,0,0,1,0,0,0,1,0
0.826471588975842,0.9167093864234142,0.7831117519769764,188.4214,0.4583333333333333,0,1,1,0,0,0,0,1,0
0.33650901667233757,0.25490665535187007,0.681081520650404,1022.6688,0.9166666666666666,0,1,0,1,0,0,0,1,0
0.2636951343994556,0.11099391121860082,0.8260300409180072,3744.4592,0.9166666666666666,1,0,0,1,0,0,1,0,0
0.6529431779516843,0.042316718830503565,0.8192576446063798,2749.7540000000004,0.2916666666666667,1,0,0,1,0,0,0,0,1
0.2548485879550868,0.21523744637890796,0.3309757050571325,2857.6136,0.2916666666666667,0,1,0,1,0,0,0,1,0
0.3773392310309629,0.19103714454972665,0.2220292792837464,1454.773,0.08333333333333333,1,0,0,1,0,0,0,1,0
0.6529431779516843,0.2791569086726747,0.45725129368736095,1992.0736,0.08333333333333333,1,0,0,1,0,0,0,1,0
0.3024838380401497,0.6135398697421531,0.23342106672431814,1728.4168,0.2916666666666667,1,0,0,1,0,0,0,1,0
0.516842463422933,0.1473600434673323,0.6561578328331803,2311.6576,0.0,1,0,0,0,1,0,0,1,0
0.5649979710198152,0.26210571409834715,0.5790770738170372,593.8936,1.0,1,0,1,0,0,0,0,1,0
0.14664851990472952,0.2099688002757077,0.17119019237215352,856.8846,0.5,0,1,0,1,0,0,0,1,0
0.5649979710198152,0.29134435349534554,0.0033014068416177627,984.7182,1.0,1,0,0,0,0,1,0,1,0
0.19122150391289558,0.31695435073613565,0.9772422096120624,2037.348,0.08333333333333333,1,0,0,1,0,0,0,1,0
0.23001020755358964,0.10962572354113445,0.09294813945047292,149.805,0.9166666666666666,1,0,0,1,0,0,0,1,0
0.547465124191902,0.4267941497898983,0.09970764351549749,473.3838,0.08333333333333333,1,0,0,1,0,0,0,1,0
0.8877169105137803,0.42667026491937615,0.056802246821069484,293.6178,0.4166666666666667,1,0,0,1,0,0,0,1,0
0.20040830214358626,0.2655556071607847,0.7140955890665814,3010.7476,0.08333333333333333,1,0,0,1,0,0,0,0,1
0.5985028921401837,0.5054726600421008,0.22963669649073049,986.7156,0.5,1,0,0,1,0,0,1,0,0
0.27526369513439947,0.6998762557241001,0.4047550572316578,458.0704,0.5,1,0,0,1,0,0,0,0,1
0.4045593739367132,0.15364907524129673,0.5420961602922771,283.6308,0.4583333333333333,0,1,1,0,0,0,0,1,0
0.3024838380401497,0.633781350217099,0.9027716346773665,1935.4806,0.5,1,0,0,1,0,0,0,1,0
0.003742769649540701,0.9637058942146025,0.6998982504229649,1569.9564,0.4166666666666667,1,0,0,1,0,0,1,0,0
0.43143926505614155,0.4100411612572806,0.5698382915591486,437.4306,0.4583333333333333,0,1,1,0,0,0,0,1,0
0.8877169105137803,0.3682081606483927,0.40376334595451224,1717.764,0.4166666666666667,1,0,0,1,0,0,0,1,0
0.4828172847907452,0.29899127075463466,0.7781660878378514,1304.968,0.4166666666666667,1,0,0,1,0,0,0,1,0
0.9897924464103437,0.5157183171554173,0.05300498434087893,784.3124,0.4166666666666667,1,0,0,1,0,0,0,0,1
0.8604967676080298,0.06837208589769037,0.6665708012432092,1816.3024,0.2916666666666667,0,1,0,1,0,0,0,1,0
0.812861517522967,0.5688650316514048,0.8705925871565455,2070.638,0.2916666666666667,1,0,0,1,0,0,0,1,0
0.3024838380401497,0.22981388471764577,0.3387269203993026,1922.8304,0.20833333333333334,1,0,0,1,0,0,0,0,1
0.7107859816264035,0.4425622649140756,0.06339216825770211,633.8416,0.9166666666666666,1,0,0,1,0,0,0,1,0
0.5649979710198152,0.42203692066491105,0.10516205553979835,1209.7586,1.0,1,0,0,0,0,1,0,1,0
0.11160258591357608,0.5536741544130375,0.43645114136050883,1205.098,0.4166666666666667,1,0,0,1,0,0,0,1,0
0.2109561075195645,0.22902044623957382,0.4287128182649416,695.0952,0.9166666666666666,1,0,0,1,0,0,0,1,0
0.5649979710198152,0.743481152579845,0.8067174555068736,579.246,1.0,0,1,1,0,0,0,0,1,0
0.09288873766587276,0.12713235580962995,0.08815916569313677,1478.076,0.08333333333333333,0,1,0,1,0,0,1,0,0
0.9659748213678122,0.16483564795714237,0.3357646788144687,694.4294,0.08333333333333333,1,0,0,1,0,0,1,0,0
0.32936372915957807,0.7839996823531158,0.2831117519769764,703.0848,0.2916666666666667,0,1,0,1,0,0,0,1,0
0.5649979710198152,0.5971710438943845,0.34763942964701033,206.398,1.0,0,1,1,0,0,0,0,1,0
0.982987410683906,0.8063118226470272,0.9663333855634606,3169.208,0.9166666666666666,0,1,0,1,0,0,0,1,0
0.6529431779516843,0.13849236896023687,0.4607222831573707,2490.092,0.5,1,0,0,1,0,0,0,1,0
0.2773052058523308,0.2237913767144989,0.7674268464176414,3900.9222,0.08333333333333333,1,0,0,1,0,0,0,1,0
0.2272881932630146,0.735232975146717,0.3631805370711592,1845.5976,0.5,0,1,0,1,0,0,0,1,0
0.2153793807417489,0.39077800118855793,0.23160722679841877,934.7832,0.9166666666666666,1,0,0,1,0,0,0,1,0
0.07213337870023821,0.9930967717309269,0.44767334617268856,3202.498,0.08333333333333333,1,0,0,1,0,0,0,0,1
0.1697856413746172,0.4207349740628779,0.9600697371370089,2684.5056,0.4166666666666667,0,1,0,1,0,0,0,1,0
0.6665532494045594,0.20155710483287714,0.38643418309766975,221.0456,0.4583333333333333,1,0,1,0,0,0,0,0,1
0.2698196665532494,0.1900995481030279,0.5973979479510254,2439.4912,0.4166666666666667,1,0,0,1,0,0,1,0,0
0.21027560394692071,0.5131596162342122,0.06307878749412413,596.5568,0.08333333333333333,0,1,0,1,0,0,0,1,0
0.5134399455597142,0.13799009871261544,0.5865149083956293,2227.101,0.0,1,0,0,0,1,0,0,1,0
0.9387546784620621,0.5346673452054018,0.7883965813728855,378.1744,0.4583333333333333,1,0,1,0,0,0,1,0,0
0.6087104457298401,0.5217691703272174,0.1356968457631119,711.0744,0.0,0,1,0,0,1,0,0,1,0
0.2953385505273903,0.822148554410943,0.03879475345065938,609.207,0.2916666666666667,1,0,0,1,0,0,1,0,0
0.826471588975842,0.14977146748174056,0.39469414632501554,3558.0352,0.2916666666666667,1,0,0,1,0,0,0,1,0
0.7924464103436543,0.1276669466600487,0.6178718272676966,2025.3636,0.20833333333333334,1,0,0,1,0,0,1,0,0
0.1840762164001361,0.08813489016505714,0.43052665819084085,1864.24,0.0,1,0,0,0,1,0,0,1,0
0.142565498468867,0.6805999007692854,0.4734320548852689,1907.517,0.4166666666666667,1,0,0,1,0,0,0,1,0
0.8707043211976864,0.4228631322342195,0.33971863167644817,607.2096,0.20833333333333334,1,0,0,1,0,0,0,1,0
0.5649979710198152,0.3631873812480452,0.04145650651851821,1024.6662,1.0,1,0,0,0,0,1,0,1,0
0.06158557332425997,0.23258483503742095,0.7741992427292688,3169.208,0.08333333333333333,0,1,0,1,0,0,0,1,0
0.9319496427356244,0.6886935210798365,0.8233940723433543,2740.4328,0.20833333333333334,1,0,0,1,0,0,0,1,0
0.24702279686968362,0.34729869411513253,0.08171304239169024,640.4996,0.4166666666666667,1,0,0,1,0,0,0,1,0
0.20040830214358626,0.38119144375389324,0.45081806263251745,1960.1152,0.5,1,0,0,1,0,0,0,1,0
0.5508676420551208,0.25718597698249496,0.9882948317958502,2067.3089999999997,0.20833333333333334,1,0,0,1,0,0,0,1,0
0.9047294998298742,0.572463090437216,0.47955190517653457,253.00400000000002,0.4583333333333333,1,0,1,0,0,0,0,1,0
0.12725416808438245,0.8255315923064943,0.4922487846578299,131.1626,0.4583333333333333,1,0,1,0,0,0,0,1,0
0.15447431099013273,0.34869597841526717,0.605984184188552,2153.1972,0.2916666666666667,0,1,0,1,0,0,0,1,0
0.8945219462402177,0.14074544626139024,0.6721690114026962,168.4474,0.4583333333333333,1,0,1,0,0,0,0,0,1
0.3497788363388908,0.20724557132596275,0.7147610273335463,2999.429,0.2916666666666667,0,1,0,1,0,0,0,1,0
0.2174208914596802,0.3212006396118011,0.31910095422459084,1134.5232,0.2916666666666667,1,0,0,1,0,0,0,1,0
0.5649979710198152,0.4366987257957874,0.4173210308243699,113.8518,1.0,0,1,1,0,0,0,0,1,0
0.5649979710198152,0.3417127324138187,0.6003730817824622,2287.0229999999997,1.0,1,0,0,0,0,1,0,0,1
0.5649979710198152,0.14081660814859928,0.7631337282988779,555.2772,1.0,0,1,1,0,0,0,0,1,0
0.14664851990472952,0.21131984995354078,0.175157037480736,1120.5414,0.08333333333333333,0,1,0,1,0,0,0,1,0
0.6665532494045594,0.6217867220305664,0.23804045785326244,719.064,0.9166666666666666,1,0,0,1,0,0,0,1,0
0.7243960530792786,0.5054726600421008,0.08188262502008217,437.4306,0.4166666666666667,1,0,0,1,0,0,0,0,1
0.07043211976862879,0.43033828973009297,0.1518647147144169,1214.4192,0.0,0,1,0,0,1,0,0,1,0
0.9489622320517183,0.47416120521200744,0.5789203834352482,2059.9852,0.5,0,1,0,1,0,0,0,1,0
0.5649979710198152,0.6943907302959788,0.5051410312607229,3672.5528,1.0,0,1,0,0,0,1,0,1,0
0.6427356243620279,0.4593756687334723,0.6063104571987329,3089.312,0.5,0,1,0,1,0,0,0,1,0
0.3433140523987751,0.6589464139596304,0.37604699918084644,1278.336,0.2916666666666667,1,0,0,1,0,0,0,1,0
0.8945219462402177,0.9614629090216726,0.35987913022954154,1528.011,0.08333333333333333,0,1,0,1,0,0,0,1,0
0.7584212317114665,0.5054726600421008,0.059934071034295336,129.83100000000002,0.4583333333333333,1,0,1,0,0,0,1,0,0
0.6189179993194964,0.5987091329006058,0.11802851764948562,1301.639,0.08333333333333333,1,0,0,1,0,0,0,0,1
0.6835658387206532,0.3201930609798954,0.3909097760914278,1844.9318,0.08333333333333333,0,1,0,1,0,0,0,1,0
0.9387546784620621,0.7712651466868943,0.3101884449768832,1295.6468,0.9166666666666666,1,0,0,1,0,0,0,1,0
0.8196665532494046,0.5054726600421008,0.4339847554142477,2607.2728,0.5,1,0,0,1,0,0,0,1,0
0.37053419530452536,0.4814792926584365,0.978703992034575,3455.502,0.20833333333333334,0,1,0,1,0,0,0,1,0
0.7856413746172168,0.48363838972680595,0.7345694683832528,2345.6134,0.4166666666666667,0,1,0,1,0,0,0,1,0
0.7856413746172168,0.3595470875145285,0.4722836532263342,1761.7068,0.08333333333333333,0,1,0,1,0,0,0,1,0
0.982987410683906,0.8768800531040434,0.3682828915920734,1905.5196,0.4166666666666667,1,0,0,1,0,0,0,1,0
0.8877169105137803,0.05222442185471328,0.6558444520696023,3086.6488,0.20833333333333334,1,0,0,1,0,0,0,1,0
0.12010888057162304,0.07446009160240605,0.0391339187074432,1060.6194,0.08333333333333333,1,0,0,1,0,0,0,1,0
0.44538958829533853,0.2638703462897257,0.712947187407647,3339.6528,0.08333333333333333,0,1,0,1,0,0,0,1,0
0.5649979710198152,0.6689254889549674,0.5949186697581613,2439.4912,1.0,1,0,0,0,0,1,1,0,0
0.10854031983667918,0.3446810242541237,0.33791768399715183,1379.5376,0.9166666666666666,1,0,0,1,0,0,0,1,0
0.8536917318815925,0.34933606371321646,0.5464021706576434,1404.838,0.5,0,1,0,1,0,0,0,1,0
0.5848928206873086,0.279029274612228,0.27319463920552023,615.1992,0.0,0,1,0,0,1,0,0,1,0
0.812861517522967,0.7294100226253916,0.31941433498816885,1069.2748,0.20833333333333334,0,1,0,1,0,0,0,1,0
0.812861517522967,0.6146776034415237,0.34780901227540223,1948.1308,0.9166666666666666,0,1,0,1,0,0,0,1,0
0.7788363388907792,0.9049433780207684,0.130085743357022,173.7738,0.20833333333333334,0,1,0,1,0,0,0,1,0
0.8877169105137803,0.09858655701449681,0.7334081744777152,3803.0496,0.08333333333333333,1,0,0,1,0,0,0,0,1
0.09016672337529773,0.0002587910665983144,0.6094551736585618,1384.1982,0.0,1,0,0,0,1,0,1,0,0
0.49302483838040156,0.7290448402145352,0.4699739576618622,1251.704,0.4166666666666667,0,1,0,1,0,0,0,1,0
0.8707043211976864,0.5054726600421008,0.35013160008647726,1821.6288,0.9166666666666666,1,0,0,1,0,0,0,1,0
0.5649979710198152,0.22266274934496644,0.3953595845919802,3205.1612,1.0,1,0,0,0,0,1,0,1,0
0.3024838380401497,0.6351252489615633,0.906738479785949,1720.4272,0.2916666666666667,1,0,0,1,0,0,0,1,0
0.8298741068390609,0.8231589126146893,0.6191898115550231,782.315,0.08333333333333333,1,0,0,1,0,0,0,1,0
0.8536917318815925,0.3499240966803606,0.5459063150190706,1685.8056,0.4166666666666667,0,1,0,1,0,0,0,1,0
0.15447431099013273,0.6018284346773307,0.6114385962128529,153.7998,0.4583333333333333,0,1,1,0,0,0,0,1,0
0.7788363388907792,0.8372025619766145,0.747122549729362,3453.5046,0.0,0,1,0,0,1,0,0,1,0
0.8877169105137803,0.425963098210321,0.055810535543923886,419.454,0.5,1,0,0,1,0,0,0,1,0
0.9047294998298742,0.33038760935393147,0.4750892044293793,2024.0320000000002,0.5,1,0,0,1,0,0,0,1,0
0.44879210615855736,0.037963068992496046,0.5909647168961817,1956.1204,0.9166666666666666,0,1,0,1,0,0,0,1,0
0.7584212317114665,0.21915895359721363,0.0574547928414313,1168.479,0.20833333333333334,1,0,0,1,0,0,1,0,0
0.6869683565838721,0.5054726600421008,0.1248138062077159,55.2614,0.4583333333333333,1,0,1,0,0,0,0,0,1
0.5649979710198152,0.7894816444347784,0.11804140989608848,2020.0372,1.0,1,0,0,0,0,1,0,1,0
0.9319496427356244,0.0705018600991719,0.640642509902237,3073.9986,0.2916666666666667,1,0,0,1,0,0,0,1,0
0.7686287853011228,0.4342171579931582,0.10961186404035075,1364.89,0.5,1,0,0,1,0,0,0,1,0
0.1374617216740388,0.5821785262755351,0.5675285959946765,3193.1768,0.4166666666666667,0,1,0,1,0,0,0,1,0
0.8979244641034365,0.21811737369116507,0.7268053607944797,2336.958,0.2916666666666667,1,0,0,1,0,0,0,0,1
0.5649979710198152,0.21011646502973805,0.5567893545744665,3756.4436,1.0,0,1,0,0,0,1,0,1,0
0.826471588975842,0.9418486664050638,0.7438211428877441,3078.6592,0.08333333333333333,0,1,0,1,0,0,0,1,0
0.42837699897924464,0.20285376701635296,0.41597726204383767,2109.2544,0.5,1,0,0,1,0,0,0,0,1
0.37053419530452536,0.7775522957857458,0.4089043772152351,3243.7776,0.4166666666666667,1,0,0,1,0,0,0,1,0
0.6189179993194964,0.3308962710007561,0.03303985290938339,71.9064,0.4583333333333333,0,1,1,0,0,0,0,1,0
0.3433140523987751,0.15214758123759273,0.3530938416713112,2579.975,0.08333333333333333,0,1,0,1,0,0,0,1,0
0.5066349098332766,0.5850105382941451,0.46039601014718984,1486.0656,0.08333333333333333,1,0,0,1,0,0,0,1,0
0.09322898945219463,0.7504390834691527,0.06207418397037559,312.2602,0.20833333333333334,0,1,0,1,0,0,0,1,0
0.24668254508336168,0.6406993166810478,0.13521388237114199,171.7764,0.08333333333333333,0,1,0,1,0,0,0,1,0
0.5610751956447771,0.5869388420180894,0.32355076272514327,1834.279,0.2916666666666667,1,0,0,1,0,0,0,1,0
0.9965974821367811,0.9754945351193571,0.289871256042001,2082.6224,0.2916666666666667,1,0,0,1,0,0,0,1,0
0.6767608029942157,0.7565156638407796,0.635370572752931,2705.1454,0.5,0,1,0,1,0,0,0,1,0
0.04321197686287857,0.31744706216547974,0.8207452115220982,3731.809,0.08333333333333333,1,0,0,1,0,0,0,1,0
0.595100374276965,0.5479829083481111,0.14758448884225642,1592.5936,0.9166666666666666,0,1,0,1,0,0,0,1,0
0.5304525348758081,0.7261381433630111,0.4354723223299661,3673.8844,0.4166666666666667,1,0,0,1,0,0,0,1,0
0.6665532494045594,0.10867721889099159,0.3894093169291066,2099.9332,0.9166666666666666,1,0,0,1,0,0,0,0,1
0.12317114664851994,0.030611578203075977,0.1584933128908582,1225.072,0.2916666666666667,1,0,0,1,0,0,0,1,0
0.5649979710198152,0.0881535068322684,0.558433611871974,3062.0142,1.0,1,0,0,0,0,1,1,0,0
0.516842463422933,0.0962351200388804,0.8960250228589449,631.1784,0.4166666666666667,1,0,0,1,0,0,0,1,0
0.13848247703300443,0.18251843559103412,0.4473599654091106,602.549,0.9166666666666666,1,0,0,1,0,0,0,0,1
0.5649979710198152,0.6688563309451317,0.5880024753113477,445.4202,1.0,1,0,1,0,0,0,0,1,0
0.5649979710198152,0.29244992011478216,0.2613198883729786,2348.9424,1.0,1,0,0,0,0,1,0,0,1
0.5649979710198152,0.0999948383997333,0.08156924425650415,1975.4286,1.0,0,1,0,0,0,1,0,1,0
0.5649979710198152,0.6337089359065318,0.13868487184115166,1374.2112,1.0,0,1,0,0,0,1,0,1,0
0.18849948962232055,0.7250559202989451,0.30457734257079333,2006.7212,0.9166666666666666,1,0,0,1,0,0,0,1,0
0.717591017352841,0.13243755651459402,0.4920920942760409,908.817,0.4166666666666667,0,1,0,1,0,0,0,1,0
0.26913916298060564,0.6041074815828317,0.7023904208624319,1379.5376,0.9166666666666666,0,1,0,1,0,0,0,1,0
0.9047294998298742,0.1173457742444033,0.3253774948976455,1332.9316,0.0,1,0,0,0,1,0,0,0,1
0.8877169105137803,0.635817863319209,0.6406554021488401,1278.336,0.9166666666666666,1,0,0,1,0,0,0,0,1
0.43143926505614155,0.18831163699748454,0.3725760097108368,1491.392,0.5,1,0,0,1,0,0,0,1,0
0.6495406600884654,0.9915822525242957,0.28427304588251395,1133.8574,0.0,1,0,0,0,1,0,0,1,0
0.7209935352160599,0.07018647565707545,0.49802946969231165,1186.4556,0.20833333333333334,0,1,0,1,0,0,0,1,0
0.8638992854712487,0.445343824471719,0.2991100382998896,93.212,0.4583333333333333,1,0,1,0,0,0,1,0,0
0.6835658387206532,0.45111848193231446,0.7358874526705793,3621.952,0.5,1,0,0,1,0,0,0,0,1
0.3773392310309629,0.189758832388489,0.22401270183803768,1761.0410000000002,0.20833333333333334,1,0,0,1,0,0,0,1,0
0.4045593739367132,0.5467816969848465,0.4359552857219361,1325.6078,0.20833333333333334,1,0,0,1,0,0,0,1,0
0.547465124191902,0.03135386124707042,0.7718766549181938,3942.8676,0.20833333333333334,1,0,0,1,0,0,0,0,1
0.9625723035045933,0.34351609276749917,0.6068192050839087,3506.7686,0.5,1,0,0,1,0,0,0,0,1
0.0973120108880572,0.7483096890347539,0.47541547743956014,3560.6984,0.0,1,0,0,0,1,0,0,1,0
0.5746852670976522,0.6469697317878009,0.8169350567953048,2570.6538,0.4166666666666667,0,1,0,1,0,0,0,1,0
0.9965974821367811,0.15667892166962935,0.7457916731954325,2563.33,0.2916666666666667,0,1,0,1,0,0,0,1,0
0.08336168764886019,0.08896153806250334,0.5703341471977215,2187.153,0.2916666666666667,1,0,0,1,0,0,1,0,0
0.1779516842463423,0.4536360710467613,0.49440178984051303,2348.9424,0.20833333333333334,0,1,0,1,0,0,0,1,0
0.20040830214358626,0.3808501866692575,0.4567683302953911,3185.1872,0.9166666666666666,1,0,0,1,0,0,0,1,0
0.5610751956447771,0.1612495477943661,0.9532844485787786,1800.3232,0.5,0,1,0,1,0,0,0,1,0
0.4828172847907452,0.44527495734730854,0.6899940298981116,517.3266,0.9166666666666666,0,1,0,1,0,0,0,1,0
0.46240217761143243,0.5054726600421008,0.3555860121107781,2125.2336,0.20833333333333334,0,1,0,1,0,0,0,1,0
0.2827492344334808,0.94698358601419,0.7700757072388973,555.2772,0.4583333333333333,0,1,1,0,0,0,0,1,0
0.25552909152773057,0.9077021030725355,0.7240127018380377,1948.1308,0.2916666666666667,0,1,0,1,0,0,0,1,0
0.982987410683906,0.8587830769453036,0.7811283294226853,188.4214,0.4583333333333333,0,1,1,0,0,0,0,1,0
0.20040830214358626,0.3820230851844716,0.4483387844396534,367.5216,0.2916666666666667,1,0,0,1,0,0,0,1,0
0.13405920381082004,0.7007188295985747,0.2647779855963854,601.2174,0.5,1,0,0,1,0,0,0,0,1
0.5649979710198152,0.20612343231744185,0.44983924360197464,361.5294,1.0,1,0,1,0,0,0,0,1,0
0.5649979710198152,0.18741823897511112,0.2268311452876855,2332.2974,1.0,1,0,0,0,0,1,0,0,1
0.4589996597482137,0.511003815867328,0.798118327022744,1356.2346,0.2916666666666667,1,0,0,1,0,0,0,0,1
0.10615855733242603,0.06638718071809722,0.7822767310816198,948.765,0.4583333333333333,0,1,1,0,0,0,1,0,0
0.33650901667233757,0.26944945602324655,0.8080225475475973,782.9808,0.4583333333333333,0,1,1,0,0,0,0,1,0
0.7584212317114665,0.9628929017718382,0.5107521336668127,1192.4478,0.2916666666666667,1,0,0,1,0,0,0,1,0
0.7788363388907792,0.698097499429299,0.5549884068951701,1701.7848,0.5,1,0,0,1,0,0,0,1,0
0.5814903028240898,0.7725617442291645,0.8304927416651626,3153.2288,0.0,0,1,0,0,1,0,0,1,0
0.5649979710198152,0.5054726600421008,0.03831179005868946,1042.6428,1.0,1,0,0,0,0,1,1,0,0
0.8366791425654986,0.26681719341007476,0.2943339567891562,633.8416,0.08333333333333333,1,0,0,1,0,0,0,1,0
0.5649979710198152,0.3090377180465027,0.3785262773737105,213.05599999999998,1.0,1,0,1,0,0,0,1,0,0
0.7005784280367472,0.10553315145237317,0.6261317904950424,312.926,0.4583333333333333,0,1,1,0,0,0,0,1,0
0.9285471248724055,0.6990089889090882,0.8227286340763894,3142.5759999999996,0.2916666666666667,1,0,0,1,0,0,0,1,0
0.438584552568901,0.04351764738849368,0.4357857030935442,1696.4584,0.4166666666666667,1,0,0,1,0,0,0,1,0
0.7243960530792786,0.42552665695044706,0.39421118293304563,109.1912,0.4583333333333333,1,0,1,0,0,0,0,0,1
